ent_id,etype,month,p50,p_deficit,drivers,action
102,dairy_shg,2026-05-01,-1622.1776843783175,0.7147733791297864,missed SHG deposits,Watch-list; verify via next SHG meeting
75,dairy_shg,2026-01-01,-1903.9208175819406,0.7130190852273068,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
95,dairy_shg,2026-03-01,-2353.668155997198,0.7129655939961618,seasonal pattern,Watch-list; verify via next SHG meeting
92,dairy_shg,2026-05-01,-1661.6238825978628,0.7119409444929581,rainfall deficit last month; missed SHG deposits,Watch-list; verify via next SHG meeting
64,dairy_shg,2026-04-01,-2797.457877717481,0.7086233787317636,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
140,kirana_trader,2026-04-01,-3273.893101646252,0.7074821305132162,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
61,dairy_shg,2026-05-01,-1373.6351329848533,0.707007817123505,mandi price falling; missed SHG deposits,Watch-list; verify via next SHG meeting
84,dairy_shg,2026-05-01,-1510.2073148854254,0.7068812851925743,seasonal pattern,Watch-list; verify via next SHG meeting
90,dairy_shg,2026-04-01,-2430.842480165589,0.7056424640477383,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
176,kirana_trader,2026-04-01,-3604.4694097381425,0.7054106328255834,rainfall deficit last month; missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
159,kirana_trader,2026-04-01,-2625.882940021836,0.7032060267483478,missed SHG deposits,Watch-list; verify via next SHG meeting
171,kirana_trader,2026-05-01,-2817.717351514118,0.7014807747343187,mandi price falling,Watch-list; verify via next SHG meeting
178,kirana_trader,2026-06-01,-2633.5500446009987,0.7011878987768286,monsoon input-cost season,Watch-list; verify via next SHG meeting
166,kirana_trader,2026-01-01,-2578.9135616736826,0.7002538872244519,seasonal pattern,Watch-list; verify via next SHG meeting
82,dairy_shg,2026-05-01,-1292.9092244932035,0.6999615591227751,seasonal pattern,Watch-list; verify via next SHG meeting
68,dairy_shg,2026-05-01,-1481.5662939052431,0.6992620146510138,missed SHG deposits,Watch-list; verify via next SHG meeting
146,kirana_trader,2026-02-01,-3276.773616987454,0.697590657908447,seasonal pattern,Watch-list; verify via next SHG meeting
178,kirana_trader,2026-02-01,-2889.5929699295148,0.6959446184960469,seasonal pattern,Watch-list; verify via next SHG meeting
95,dairy_shg,2026-02-01,-2880.8420103546546,0.6956605755363838,seasonal pattern,Watch-list; verify via next SHG meeting
67,dairy_shg,2026-05-01,-1569.6556065979228,0.6951298838981322,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
138,kirana_trader,2026-03-01,-3792.882465000607,0.6948515117221106,repeated recent deficits,Watch-list; verify via next SHG meeting
141,kirana_trader,2026-01-01,-2174.737702471122,0.6944185225130834,seasonal pattern,Watch-list; verify via next SHG meeting
78,dairy_shg,2026-02-01,-2444.506864748313,0.6942296310675335,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
130,kirana_trader,2026-01-01,-2287.600148186668,0.6931719305841567,rainfall deficit last month,Watch-list; verify via next SHG meeting
144,kirana_trader,2026-01-01,-2511.929386839088,0.6929836817993364,missed SHG deposits,Watch-list; verify via next SHG meeting
49,kharif_farmer,2026-04-01,-1892.1641935579694,0.6897829185496587,rainfall deficit last month; missed SHG deposits,Watch-list; verify via next SHG meeting
173,kirana_trader,2026-05-01,-2657.448242561738,0.6896837813772956,repeated recent deficits,Watch-list; verify via next SHG meeting
164,kirana_trader,2026-01-01,-2816.0458567529504,0.6863970265892139,missed SHG deposits,Watch-list; verify via next SHG meeting
91,dairy_shg,2026-02-01,-2570.6018233337572,0.6857227820919437,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
56,kharif_farmer,2026-01-01,-3338.1079697785735,0.6839964516269628,missed SHG deposits,Watch-list; verify via next SHG meeting
155,kirana_trader,2026-01-01,-2190.9527102046613,0.6838896699964393,seasonal pattern,Watch-list; verify via next SHG meeting
69,dairy_shg,2026-02-01,-2066.1022322397375,0.68199294496833,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
122,kirana_trader,2026-05-01,-1616.9212724946942,0.6812347852474174,UPI inflows declining; missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
167,kirana_trader,2026-06-01,-2601.8051020921666,0.6805582277574371,monsoon input-cost season,Watch-list; verify via next SHG meeting
156,kirana_trader,2026-01-01,-2665.805239523894,0.6795477134472937,rainfall deficit last month; missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
161,kirana_trader,2026-05-01,-1556.3972933912214,0.6785076523179446,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
128,kirana_trader,2026-02-01,-3253.164050888951,0.6766111423791851,rainfall deficit last month,Watch-list; verify via next SHG meeting
91,dairy_shg,2026-03-01,-1755.3158498726643,0.6762475534447879,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
83,dairy_shg,2026-03-01,-1389.9800015214503,0.6762150465029526,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
91,dairy_shg,2026-04-01,-1719.215253861393,0.6761786146038539,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
74,dairy_shg,2026-02-01,-1510.7617139515073,0.6756617327484238,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
83,dairy_shg,2026-04-01,-1609.2689903216774,0.6753717093038267,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
156,kirana_trader,2026-02-01,-2860.3002612239347,0.6745818272795121,rainfall deficit last month; missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
177,kirana_trader,2026-06-01,-2261.315566102311,0.6741085576967525,missed SHG deposits; repeated recent deficits; monsoon input-cost season,Watch-list; verify via next SHG meeting
38,kharif_farmer,2026-01-01,-954.778205362643,0.6730468569484908,seasonal pattern,Watch-list; verify via next SHG meeting
141,kirana_trader,2026-06-01,-1822.8797163006418,0.6723927163817991,monsoon input-cost season,Watch-list; verify via next SHG meeting
78,dairy_shg,2026-03-01,-2008.7466408420476,0.6719867160549678,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
64,dairy_shg,2026-03-01,-2363.7277166454974,0.6719488270067522,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
79,dairy_shg,2026-02-01,-1342.4991287388198,0.6699712277467857,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
83,dairy_shg,2026-02-01,-1497.2819946882933,0.6698813805310813,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
137,kirana_trader,2026-05-01,-2193.9042480067305,0.6695140619953621,mandi price falling,Watch-list; verify via next SHG meeting
117,dairy_shg,2026-02-01,-2924.088015586067,0.6687985362901252,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
69,dairy_shg,2026-03-01,-1388.388436841681,0.6667860060871446,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
132,kirana_trader,2026-02-01,-2361.142556169177,0.6656598844988006,missed SHG deposits,Watch-list; verify via next SHG meeting
162,kirana_trader,2026-01-01,-1978.3778042509002,0.6650397975156557,mandi price falling,Watch-list; verify via next SHG meeting
163,kirana_trader,2026-02-01,-1703.871439229292,0.6646725210354263,rainfall deficit last month; missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
99,dairy_shg,2026-02-01,-2919.3896641936267,0.6644542427863979,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
128,kirana_trader,2026-01-01,-2653.716229710558,0.6589625535250494,rainfall deficit last month,Watch-list; verify via next SHG meeting
155,kirana_trader,2026-06-01,-2086.8253986686864,0.6586674265165711,monsoon input-cost season,Watch-list; verify via next SHG meeting
72,dairy_shg,2026-03-01,-2046.9354583313718,0.6567190037277005,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
85,dairy_shg,2026-03-01,-1307.9084035098508,0.6563391105297673,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
134,kirana_trader,2026-04-01,-2842.0512078948113,0.6559505405266595,mandi price falling; missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
135,kirana_trader,2026-06-01,-2075.2659794237666,0.6551491459518903,missed SHG deposits; monsoon input-cost season,Watch-list; verify via next SHG meeting
93,dairy_shg,2026-04-01,-1362.2121025262384,0.6549852339790041,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
118,dairy_shg,2026-02-01,-2793.5595602160615,0.6542940225029059,repeated recent deficits,Watch-list; verify via next SHG meeting
151,kirana_trader,2026-01-01,-2328.671980727144,0.6542264226171323,seasonal pattern,Watch-list; verify via next SHG meeting
144,kirana_trader,2026-02-01,-1978.4650375161161,0.6517117530558295,missed SHG deposits,Watch-list; verify via next SHG meeting
122,kirana_trader,2026-01-01,-1674.2778283551474,0.6511343406662145,UPI inflows declining; missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
158,kirana_trader,2026-04-01,-1586.2757347188751,0.6508415686300042,seasonal pattern,Watch-list; verify via next SHG meeting
76,dairy_shg,2026-04-01,-1426.2688041125753,0.649734166031264,missed SHG deposits,Watch-list; verify via next SHG meeting
138,kirana_trader,2026-05-01,-2059.627468855887,0.6483005051744304,repeated recent deficits,Watch-list; verify via next SHG meeting
73,dairy_shg,2026-03-01,-1434.4101774819926,0.6458908259594343,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
135,kirana_trader,2026-02-01,-2000.518874366289,0.6442134818175485,missed SHG deposits,Watch-list; verify via next SHG meeting
109,dairy_shg,2026-03-01,-1382.9949203076153,0.6425070632929382,missed SHG deposits,Watch-list; verify via next SHG meeting
97,dairy_shg,2026-03-01,-1202.8255347465156,0.6422185544930568,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
166,kirana_trader,2026-02-01,-1923.0231526171171,0.6421507153752585,seasonal pattern,Watch-list; verify via next SHG meeting
90,dairy_shg,2026-03-01,-1814.7103527511347,0.6420750491172589,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
155,kirana_trader,2026-02-01,-2009.0771859874324,0.6420513223736368,seasonal pattern,Watch-list; verify via next SHG meeting
96,dairy_shg,2026-03-01,-1336.2063000700064,0.641519362783814,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
97,dairy_shg,2026-04-01,-1256.812959621287,0.640727617703184,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
72,dairy_shg,2026-04-01,-1742.5632910815011,0.6406398667621729,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
131,kirana_trader,2026-06-01,-1974.745327674974,0.6397079512589204,monsoon input-cost season,Watch-list; verify via next SHG meeting
153,kirana_trader,2026-05-01,-1727.9904327956515,0.639410967052749,missed SHG deposits,Watch-list; verify via next SHG meeting
165,kirana_trader,2026-01-01,-1899.7973412640747,0.6388187742374956,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
171,kirana_trader,2026-01-01,-1816.7674228114481,0.638697074977658,mandi price falling,Watch-list; verify via next SHG meeting
163,kirana_trader,2026-03-01,-977.4415290045674,0.6366908698084075,rainfall deficit last month; missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
170,kirana_trader,2026-03-01,-2380.793600903044,0.6363898714964955,seasonal pattern,Watch-list; verify via next SHG meeting
177,kirana_trader,2026-03-01,-2000.2642483300308,0.6351276135991043,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
64,dairy_shg,2026-01-01,-1940.1325931150054,0.6347289691750093,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
73,dairy_shg,2026-02-01,-1714.561254458546,0.6320192331729497,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
167,kirana_trader,2026-01-01,-1852.1782786747017,0.6317499773281067,seasonal pattern,Watch-list; verify via next SHG meeting
150,kirana_trader,2026-02-01,-2191.347497550751,0.6313550496763625,rainfall deficit last month,Watch-list; verify via next SHG meeting
161,kirana_trader,2026-02-01,-1467.2860868266316,0.6300638956604118,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
136,kirana_trader,2026-04-01,-1878.6819620344204,0.6298356201034438,seasonal pattern,Watch-list; verify via next SHG meeting
174,kirana_trader,2026-02-01,-1540.2934808273737,0.6282336361833916,missed SHG deposits,Watch-list; verify via next SHG meeting
117,dairy_shg,2026-03-01,-1615.7861033351398,0.6280109262108841,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
101,dairy_shg,2026-03-01,-1247.3228419253574,0.627901421836679,seasonal pattern,Watch-list; verify via next SHG meeting
157,kirana_trader,2026-01-01,-2053.251787975184,0.6265662360196043,seasonal pattern,Watch-list; verify via next SHG meeting
163,kirana_trader,2026-04-01,-1286.3315950696622,0.6238008287538596,rainfall deficit last month; missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
165,kirana_trader,2026-04-01,-1591.5045943845878,0.6236915381674288,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
63,dairy_shg,2026-03-01,-1402.2427775334397,0.6179344497144973,missed SHG deposits,Watch-list; verify via next SHG meeting
154,kirana_trader,2026-01-01,-1591.9958115122909,0.617063788357493,seasonal pattern,Watch-list; verify via next SHG meeting
122,kirana_trader,2026-03-01,-1140.632654433745,0.6159018370140967,UPI inflows declining; missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
167,kirana_trader,2026-02-01,-1726.6381258407425,0.6149415165299995,seasonal pattern,Watch-list; verify via next SHG meeting
96,dairy_shg,2026-04-01,-1083.508970000588,0.6139365753479408,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
151,kirana_trader,2026-06-01,-1606.4177625544814,0.6128502848834486,monsoon input-cost season,Watch-list; verify via next SHG meeting
169,kirana_trader,2026-03-01,-1658.7681020839782,0.6105436642752736,rainfall deficit last month,Watch-list; verify via next SHG meeting
158,kirana_trader,2026-05-01,-1012.6562279936587,0.6104085763269606,seasonal pattern,Watch-list; verify via next SHG meeting
158,kirana_trader,2026-01-01,-1086.0807727793926,0.6101292137303673,seasonal pattern,Watch-list; verify via next SHG meeting
71,dairy_shg,2026-03-01,-1098.2417841210452,0.6091104097270108,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
141,kirana_trader,2026-02-01,-1423.2199301426504,0.6083399991991577,seasonal pattern,Watch-list; verify via next SHG meeting
123,kirana_trader,2026-06-01,-1789.229238301887,0.6080230384066589,monsoon input-cost season,Watch-list; verify via next SHG meeting
100,dairy_shg,2026-03-01,-1367.090342675832,0.6079289749276666,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
101,dairy_shg,2026-04-01,-1045.4627960603877,0.60584871542203,seasonal pattern,Watch-list; verify via next SHG meeting
158,kirana_trader,2026-02-01,-1289.300795902869,0.6053617912475426,seasonal pattern,Watch-list; verify via next SHG meeting
117,dairy_shg,2026-04-01,-1283.3033087675026,0.6046269111751491,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
93,dairy_shg,2026-03-01,-896.1129715748316,0.6044293197551662,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
69,dairy_shg,2026-04-01,-926.0241042046719,0.604093493772776,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
116,dairy_shg,2026-03-01,-866.2983794969688,0.6031161049656653,missed SHG deposits; repeated recent deficits,Watch-list; verify via next SHG meeting
124,kirana_trader,2026-06-01,-1444.4795763786997,0.6027929487632547,UPI inflows declining; monsoon input-cost season,Watch-list; verify via next SHG meeting
136,kirana_trader,2026-03-01,-1817.6613926428884,0.6021913723688516,seasonal pattern,Watch-list; verify via next SHG meeting
144,kirana_trader,2026-03-01,-1369.9126771140786,0.6017454430053277,missed SHG deposits,Watch-list; verify via next SHG meeting
146,kirana_trader,2026-05-01,-1249.3420446113823,0.6011310868063209,seasonal pattern,Watch-list; verify via next SHG meeting
